name,cname
Uwchgwyrfai Heritage Centre,United Kingdom
Uxbridge tube station,United Kingdom
V&A Dundee,United Kingdom
V&A Wedgwood Collection,United Kingdom
Vagina Museum,United Kingdom
Valhalla Museum,United Kingdom
Valley Parade,United Kingdom
Vauxhall tube station,United Kingdom
Ventnor Heritage Museum,United Kingdom
Verdant Works,United Kingdom
Verulamium Museum,United Kingdom
Victoria Avenue Bridge,United Kingdom
Victoria Bridge,United Kingdom
Victoria Jubilee Museum,United Kingdom
Victoria Pier,United Kingdom
Victoria Theatre,United Kingdom
Victoria Tunnel,United Kingdom
Victoria and Albert Museum,United Kingdom
Victoria and Albert Museum Spiral,United Kingdom
Victoria line,United Kingdom
Victorian Pharmacy Museum,United Kingdom
Villa Park,United Kingdom
Vinas Dolls Gallery,United Kingdom
"Vindolanda (Chesterholm) Roman forts, civil settlement and cemeteries, adjacent length of the Stanegate Roman road and two milestones",United Kingdom
Violette Szabo Gc Museum,United Kingdom
W H Smith Museum,United Kingdom
W Hourston Blacksmiths Museum,United Kingdom
W.O. Bentley Memorial Museum,United Kingdom
Wakefield Cathedral,United Kingdom
Wakefield Museum And Art Gallery,United Kingdom
Wakeman's House Museum,United Kingdom
Wales Millennium Centre,United Kingdom
Wallingford Bridge,United Kingdom
Walsall Leather Museum,United Kingdom
Walthamstow Central station,United Kingdom
Walthamstow Pump House Museum,United Kingdom
Walton Hall Museum,United Kingdom
Walwick Fell Roman temporary camp,United Kingdom
Wandle Industrial Museum,United Kingdom
Wandsworth Bridge,United Kingdom
Wanstead tube station,United Kingdom
Wapping Tunnel,United Kingdom
Warley Museum,United Kingdom
Warminster Museum,United Kingdom
Warnham War Museum,United Kingdom
Warren Street tube station,United Kingdom
Warrington Museum of Freemasonry,United Kingdom
Warsetter Farm Museum,United Kingdom
Warwick Avenue tube station,United Kingdom
Warwick Castle,United Kingdom
Warwick Doll Museum,United Kingdom
Warwickshire County Cricket Club Museum,United Kingdom
Warwickshire Museum - Market Hall Museum,United Kingdom
Warwickshire Museum of Rural Life,United Kingdom
Warwickshire Yeomanry Museum,United Kingdom
Washford Radio Museum,United Kingdom
Washington F Pit Museum,United Kingdom
Wast Hills Tunnel,United Kingdom
Watchclose Roman temporary camp,United Kingdom
"Water Tower, Chester",United Kingdom
Waterbeach Military Heritage Museum,United Kingdom
Waterfront Hall,United Kingdom
Waterlines,United Kingdom
Waterloo & City line,United Kingdom
Waterloo Bridge,United Kingdom
Waterloo Tunnel,United Kingdom
Waterloo tube station,United Kingdom
Waterperry Gardens Rural Museum,United Kingdom
Waterside,United Kingdom
Waterworks Museum - Hereford,United Kingdom
We'll Meet Again Homefront Museum,United Kingdom
Weardale Museum And High House Chapel,United Kingdom
Wearmouth Bridge,United Kingdom
"Weaver's Cottage, Kilbarchan",United Kingdom
Weavers Cottage Museum,United Kingdom
Weavers' Triangle,United Kingdom
Weetwood Bridge,United Kingdom
Welch Regiment Museum (41st/69th Foot) of the Royal Regiment of Wales,United Kingdom
Wellcome Collection,United Kingdom
Wellesbourne Wartime Museum,United Kingdom
Wellingborough Museum,United Kingdom
Wellington Arch,United Kingdom
Wellington Aviation Museum,United Kingdom
Wellington Suspension Bridge,United Kingdom
Wells Cathedral,United Kingdom
Wellwood Burns Centre and Museum,United Kingdom
Welsh Brigade Museum,United Kingdom
Welsh Guards Museum,United Kingdom
Welsh Industrial and Maritime Museum,United Kingdom
Welsh Museum of Fire,United Kingdom
Welsh Museum of Health and Medicine,United Kingdom
Welsh Quilt Centre,United Kingdom
Welsh Spitfire Museum,United Kingdom
Wembley Arena,United Kingdom
Wembley Central station,United Kingdom
Wembley Park tube station,United Kingdom
Wembley Stadium,United Kingdom
Wendron Mining District,United Kingdom
Weobley Museum,United Kingdom
Werneth Park Museum,United Kingdom
Wessex Water Museum,United Kingdom
West Acton tube station,United Kingdom
West Brompton station,United Kingdom
West Cornwall Musical Museum,United Kingdom
West Finchley tube station,United Kingdom
West Green House Agricultural Museum,United Kingdom
West Ham United Football Club Museum,United Kingdom
West Ham station,United Kingdom
West Hampstead tube station,United Kingdom
West Harrow tube station,United Kingdom
West Highland Museum,United Kingdom
West India Quay,United Kingdom
West India Quay Footbridge,United Kingdom
West Kensington tube station,United Kingdom
West Kilbride Museum,United Kingdom
West Kirby Museum,United Kingdom
West Park Museum,United Kingdom
West Pier,United Kingdom
West Silvertown DLR station,United Kingdom
West Street subway station,United Kingdom
West Wales Museum of Childhood,United Kingdom
Westbourne Park tube station,United Kingdom
Westerglen transmitting station,United Kingdom
Western Approaches Museum,United Kingdom
Westferry,United Kingdom
Westgate,United Kingdom
Westgate Museum,United Kingdom
Westminster Abbey Museum,United Kingdom
Westminster Bridge,United Kingdom
Westminster Cathedral,United Kingdom
Westminster Synagogue Czech Memorial Scrolls Museum,United Kingdom
Westminster tube station,United Kingdom
Wetheriggs Pottery & Museum,United Kingdom
Weymouth Timewalk Museum,United Kingdom
Wheal Martyn,United Kingdom
Whipple Museum of the History of Science,United Kingdom
Whitburn Community Museum,United Kingdom
Whitby Jet Heritage Centre,United Kingdom
Whitby Lifeboat Museum,United Kingdom
Whitby Wizard,United Kingdom
Whitchurch Heritage Centre,United Kingdom
White City tube station,United Kingdom
White House Museum of Buildings And Country Life,United Kingdom
White Lodge Museum,United Kingdom
"White Mill, Sandwich",United Kingdom
Whitechapel station,United Kingdom
Whithorn - Cradle Of Christianity,United Kingdom
Whithorn Priory and Museum,United Kingdom
Whitrope Siding,United Kingdom
Whitworth Heritage Museum,United Kingdom
Whorlton Bridge,United Kingdom
Wick Heritage Museum,United Kingdom
Wicker Arches,United Kingdom
Widnes Rugby League Museum,United Kingdom
Widnes-Runcorn Transporter Bridge,United Kingdom
Wight Aviation Museum,United Kingdom
Wigston Folk Museum,United Kingdom
Wigston Framework Knitters Museum,United Kingdom
Wild Life Museum,United Kingdom
William Booth Birthplace Museum,United Kingdom
William Carey Museum,United Kingdom
William Clowes Printing Museum,United Kingdom
Williams F1 Grand Prix Collection,United Kingdom
Willis Building,United Kingdom
"Willis Building, Ipswich",United Kingdom
Willis Museum,United Kingdom
Willowford Roman temporary camp,United Kingdom
Wills Memorial Building,United Kingdom
Wilson Ancestral Home,United Kingdom
Wilton Royal Carpet Factory Museum,United Kingdom
Wiltshire College Museum of Agriculture & Rural Life,United Kingdom
Wiltshire Fire Defence And Brigades Museum,United Kingdom
Wimbledon Park tube station,United Kingdom
Wimbledon Windmill Museum,United Kingdom
Winchcombe Folk & Police Museum,United Kingdom
Winchcombe Railway Museum,United Kingdom
Winchelsea Court Hall Museum,United Kingdom
Winchester Cathedral,United Kingdom
Winchester Guildhall,United Kingdom
Winchester Palace,United Kingdom
Wind Energy Museum,United Kingdom
Windermere Steamboat Museum,United Kingdom
Winding House,United Kingdom
Windsor Bridge,United Kingdom
Windsor Castle,United Kingdom
Windsor House,United Kingdom
Windsor Railway Bridge,United Kingdom
Winkies Castle Folk Museum,United Kingdom
Winterbrook Bridge,United Kingdom
Wirral Museum,United Kingdom
Wish Tower Puppet Museum,United Kingdom
Withernsea Lighthouse Museum,United Kingdom
Woburn Heritage Centre,United Kingdom
Wolf Rock Lighthouse,United Kingdom
Wolferton Station Museum,United Kingdom
Wollaston Museum,United Kingdom
Wollaton Village Dovecote Museum,United Kingdom
"Wolsty North tower 13a, 500m south west of Wolsty Farm, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
"Wolsty South tower 13b, 200m WNW of New House, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
Wolves Museum,United Kingdom
Wood Green tube station,United Kingdom
Woodbridge Museum,United Kingdom
Woodbridge Tide Mill,United Kingdom
Woodchurch Village Life Museum,United Kingdom
Woodend Colliery Mining Museum,United Kingdom
Woodend Museum of Natural History,United Kingdom
Woodford tube station,United Kingdom
Woodhorn Church Museum,United Kingdom
Woodhorn Museum,United Kingdom
Woolpit & District Museum,United Kingdom
Woolstaplers Hall Museum,United Kingdom
Woolwich Arsenal,United Kingdom
Woolwich foot tunnel,United Kingdom
Worcester Bridge,United Kingdom
Worcester Cathedral,United Kingdom
Worcester Porcelain Museum,United Kingdom
Worcester Railway Bridge,United Kingdom
Worcestershire Museum of Freemasonry,United Kingdom
Worcestershire Yeomanry Cavalry Museum,United Kingdom
Workington Transport Heritage Trust,United Kingdom
World Museum,United Kingdom
World of Country Life,United Kingdom
World of Glass,United Kingdom
World of Sooty,United Kingdom
World of Wedgwood,United Kingdom
Wormhill Farm Museum,United Kingdom
Worsbrough Mill Museum,United Kingdom
Worthing Pier,United Kingdom
Wotton Under Edge Heritage Centre,United Kingdom
Wrexham Cathedral,United Kingdom
Wrexham County Borough Museum and Archives,United Kingdom
Wrexham Doll And Toy Museum,United Kingdom
Writers' Museum,United Kingdom
Written Rock of Gelt: Roman quarry inscriptions,United Kingdom
Wroxeter Roman Site And Museum,United Kingdom
Wygstons House Museum of Costume,United Kingdom
Wylam Railway Museum,United Kingdom
Wymondham Heritage Museum,United Kingdom
Wynch Bridge,United Kingdom
Y Gaer (culteral hub),United Kingdom
Yafford Mill And Farm Museum,United Kingdom
Yaroslavl footbridge,United Kingdom
Yelde Hall Museum,United Kingdom
Yelverton Paperweight Centre,United Kingdom
Yesterdays World,United Kingdom
Yielding Tree Railway Museum,United Kingdom
Ynysfach Engine House,United Kingdom
York And Lancaster Regimental Museum,United Kingdom
York Castle,United Kingdom
York Dungeon,United Kingdom
York Minster Undercroft,United Kingdom
York Racing Museum,United Kingdom
York Story,United Kingdom
York city walls,United Kingdom
Yorkshire Cricket Museum,United Kingdom
Yorkshire Motor Museum,United Kingdom
Yorkshire Museum of Carriages and Horse Drawn Vehicles,United Kingdom
Yorkshire Museum of Farming,United Kingdom
Yorkshire Natural History Museum,United Kingdom
Yorkshire Sculpture Park,United Kingdom
Young V&A,United Kingdom
Yr Hen Gapel Museum,United Kingdom
Yr Ysgwrn,United Kingdom
Zetland Lifeboat Museum and Redcar Heritage Centre,United Kingdom
borders of the Roman Empire,United Kingdom
second Tyne vehicle tunnel,United Kingdom
